dev_id,dev_name
6d96b035-4126-42d4-ab58-f27364fe9b77,Miguel Lleras
6d972694-593a-416f-86fe-d59334f6d292,Neobite Games
6d986394-1f69-421f-8d68-1764fa9dfac4,Cole Chittim
6d9adad4-bded-47e5-9d74-5047d539f071,æ­£ç»�æ¸¸æˆ�å¼€å�‘ç»„
6d9ae85d-4813-4d5c-81f7-5de73049e8f8,CuberZ
6d9ba028-7967-44bc-8d2e-d3b52ad29de3,Misfits Attic
6d9ddb01-79ff-4522-bf6c-372d4f158f4c,Aq
6d9e8abb-c780-48b7-86ce-9e0ff4135d5a,515 Games
6d9f3283-7596-479f-bfcc-87e65504b1d5,etheweirdo
6da0291e-f11c-4ead-a3f2-ff7cb0058279,Curious Fate
6da04694-29c7-4834-8e7f-edd4b1cdca7a,Bart Mamzer
6da0b88c-a39a-4473-a37e-51ea2e2b8fd7,Poisonous Abyss
6da0d33a-ce35-40e3-b308-ee0f8d46c813,Yeongho Kim
6da1a398-1e1c-408a-8cff-f8a3a0c7142e,Hammerfall Publishing
6da41567-f710-4cfd-b9e8-985143828a05,Once A Bird
6da480ae-1dbb-4b2d-8f27-32da3d7e5a4e,Ravvberry
6da535a4-6269-4ec0-9a57-09ded2245f45,Volha
6da7bbc4-ed5d-4bfc-bdad-8afc53ae2946,Gamex Studio
6da89276-7cce-4f2e-b73d-df4a224f3a7c,RD's Gaming Studio
6dad1a06-b47a-4324-a3df-0be88c4ce6d9,Black Beach Studio
6daf164e-e525-4551-87a7-c6ad3bd3e3f2,Widdershins
6daf2f12-460d-4698-b3a6-cf23e1911532,Amaury DangrÃ©au
6db028e8-30b9-4d67-a1e6-d795bc446da3,Ideonic
6db2016b-1728-4509-b2af-da11921088f6,Kenneth Pestka
6db2b951-e97f-4052-be01-95ec4373a8b3,Jesse Carradine
6db59398-6e2a-40f9-bff5-abc46747ab55,Xiaocong Yan
6db6bff5-9adc-4b1e-a3f3-97b6e3ec9c26,Erico Patricio Monteiro
6db6f6e9-efb1-4dac-9ccf-7680abb5df22,Pixel Almost Perfect
6db8646c-c631-463d-8e86-b67ff6b55161,Bad Zombie Games
6db9195b-8e5d-4218-8576-7c915859e363,Indecision Labs
6db9786a-5fcf-4bb1-af77-d475ce0e2e36,Adrian Ubiorski
6dba37a7-9e16-4864-820a-3e7ec25b01b7,Dixon Dubow
6dba51f8-5828-44a9-8c03-554884598d8d,Antimatter Games
6dbbe450-911a-46ea-bec2-15c49b22b442,Rangel Oblivion
6dbc1c2d-a263-41b5-81b7-05eee6826e3b,Lucerna Frameworks
6dbdb076-24c8-43e3-aa9e-78dead9fa4ac,Kvltgames
6dbdcf46-1d83-46a3-91a6-6c798193f238,Luke Cripps
6dbe979b-637a-4975-8e53-1f0377998803,Boatmeal Brothers
6dbebc35-7e70-4697-a1d8-f3a27f159149,Mighty Box
6dbf1049-f1fa-4a1c-9349-b4e6d77e6b4c,SprocketVR
6dbf159d-c471-4b4b-a17d-319e548e4782,Sean Kuehl
6dc0057c-16cf-4236-a1c5-92b2579af380,nkmr appworks
6dc0f9f5-5817-464c-972b-4f98ba1abece,Spooky Hand Games
6dc14816-3b55-4d84-921d-ef5c509a2615,AOTINA Technology Innovations Ltd.
6dc299c7-30e4-46e0-9feb-c2a4e9cfca9b,Entropy Digital Games
6dc33933-c1b5-435a-bd1d-f6166c83c44a,è¾¹çŽ©è¾¹å­¦ç½‘ç»œç§‘æŠ€æœ‰é™�å…¬å�¸
6dc344fe-3483-45d4-ae8d-85b2a5c91450,Centipede Studios
6dc39623-6a3f-4a98-a3e3-d3fae4115279,Shezo Games
6dc512d4-34f9-46c6-927b-2fd398047d0d,StarlightTree Games
6dc651e1-ce6e-4b52-ae77-b34f91dc695c,GAROU
6dc68938-e4d2-4edb-a7ea-e30c4d9c375e,RazoSoft
6dc7aa36-c566-4160-852c-5e40a9ced7a1,Everglow Interactive Inc.
6dc8c001-e0e5-4198-bee2-54d1a124be05,LionSpoon Dream
6dc9d1f6-cb33-49de-b772-b7a09aa5d526,Zydrone
6dca0366-6307-454a-81ae-13451059a9f8,CrystalMesh UG
6dca3639-f9ea-4517-90b9-ad86c7ada451,Platonic Partnership
6dcb5636-4e72-44ba-8dd8-3527c1499e0f,justjayem
6dcc042b-5404-44ca-94c1-08e7e34dee9e,De Lucca Software
6dcd5b42-dd81-4a22-b7e9-7459c4962cde,Enjoy
6dd13ebc-725c-4079-a061-c5528fae80f4,Featurebug Entertainment
6dd2218a-8191-49d8-8ff5-134ffa9917da,Supreme
6dd49656-689b-48a6-8703-db67ec371bd9,Crafty Game Lab
6dd52375-ccfa-475f-901c-37bf0f61d595,Jason Martin
6dd55e0f-6bc4-4f9a-b772-a67a10b9ae0b,SparkLightGames
6dd60f35-b20a-46a0-a81d-c2155560aa33,TPM.CO SOFT WORKS
6dd6da38-f87a-490e-8c4d-d7d4a7316a0d,Agent Key
6dd7169b-7ddd-4a19-ba5a-1c67ffa2c43d,Half-Face Games
6dd7ae2d-e1c9-494c-a157-c55606719e56,3dreals
6dd852bd-ab5b-4855-8f5f-9d2da14e69fe,Red end
6dd8a04c-b602-40da-bc0a-cbabbdcb201a,gamester
6dda2777-ac2a-475d-bd8e-98a2243f2d3f,The Buua Studio
6dda3f78-ef32-4b99-9773-a89a26d1c5da,AoGame Developers
6ddc8bd2-d082-4770-9703-c25dc31ab3ca,Barzda
6ddd5ea3-1300-4b6f-bcc6-ae0b56942570,Farbworks
6dde4786-d0ce-43bc-b66c-cf1114bd9ff9,Sean Walsh
6ddfe145-4824-4894-b3c6-c8eacf12abc3,SUIYI PLAYER
6ddff39f-89e3-4177-93ee-3d1a98b307ca,InjectWare Studio
6de2b437-f56e-4235-96e8-3cda63a94b21,carlos canizares
6de3f400-e086-4089-a839-4a8046b4774e,Sigyaad Team
6de49b61-1271-4116-a963-8635202319d7,No Serious Games
6de4fd44-14ca-449e-a9ae-ea3ce036d102,INTERMARUM
6de50d51-77d4-41b4-b866-38ccc37b08eb,Happy Pony Land
6de632b2-ca4a-42e9-84ce-f1b924571e01,Initory Studio
6de83521-0ec6-444b-accd-0fb9c76949ee,Reikon Games
6de927dc-6ead-40f9-ae3d-bddfb294d652,Paper Dog
6deac990-0528-4cbf-8a22-04e94e0431e1,çž¬é–“ãƒ•ãƒ­ãƒ¼ãƒ©ã‚¤ã‚¿ãƒ¼
6ded5169-240b-460b-9a32-32003afb77f1,Decoder
6def3e68-f1ee-4063-87d4-f231769ff690,åœŸçŒ«é‡�å·¥
6df0c58e-56a8-4aa6-a594-8e691aa894b4,Stephanie Senjuty Bartsch
6df12594-1a41-49e8-939a-93afd542a628,booblyc
6df17a8b-29f0-4d84-947d-b84df0b26737,Colby Crawford
6df291d2-7b0f-43e5-b92c-ddc4975374fe,SnaccPop Studios
6df29ac7-5953-4819-8130-28988972c2ed,gao fei
6df43b25-4f25-49e7-9429-9e5f0fd6ff8a,The Dragonloft
6df6903e-3557-4238-8d8f-74329d62f1ff,TokyoCat
6df7164f-7420-4829-b88c-2121b54cad98,sadboy
6df7fe7a-27a5-4cd0-8c86-2cd6ab6013c7,Andy Schneider
6df90f7d-0700-45bf-ad8c-a29d21e1f7d9,Studio 73
6df96693-ecdb-47eb-b9f3-0aba92b729fc,"Monkey Barrel Games, INC"
6dfa0b25-1687-4279-8865-ba779d269d1b,Hyperbolic Magnetism
6dffff4b-e3b7-4769-8cab-248bfc632bd2,DrewVGames
6e028899-d504-4612-ba60-9b721a9447d2,ç¥žæ—�å®�
6e0298b3-1e5e-410e-958a-a6bf4d88af44,Blyts
6e03153d-e348-4881-a684-fed4c621ecc0,Maliq Brown
6e036831-67c6-4f61-b88b-3c788b823f65,Nelson Boles
6e05981f-fe06-4490-b1be-631c92364baa,Tianyue Gu
6e06f676-7721-4f16-8d8c-51667e31eb8c,Oscar Painvin
6e0745c2-dd6d-4379-b158-192a84f49656,Kadyrov GM
6e0b72a3-8edc-4925-9b93-a19cc6c927d2,Praxis Games
6e0c9fc3-0d12-4eb7-b07f-6df1a9f53246,Augmade Ltd
6e0cb2ad-d8bc-4fb6-84b2-d6bee7cc0dad,HANNMADE Studios
6e0d442d-a128-4382-8019-d8f374711c95,VR-Dynamix
6e0d5c66-f97f-435c-93a5-3ee448ee8b8f,Betterburg
6e0fcb0c-b3fe-49d8-896c-6add767e75da,UKKIM
6e14d76c-d2a8-481e-a71d-4013f22002b5,"MELPOT, inc."
6e15a956-77ba-4619-9ab8-d6606624b78c,2112Games
6e17a292-b84c-41c0-914b-48797b0fcd39,Xyak-Xyak
6e18aafb-fa9a-4839-9fa9-19ee796a0978,XRS Interactive
6e18d62e-198d-48dc-9090-cbbff18cf33f,Naughty Dog LLC
6e191c74-cdbc-4d49-9ba4-8348f30c63a5,Marwan Alshaali
6e1b4aaf-df26-4859-ba9f-be0efc9cdae4,Nayma Software
6e1bc3fc-f4a9-4ad4-bd38-69efe5d1a982,King Crow Studios
6e1c71cb-c62f-4499-a633-66785089e586,Ilya873
6e1ca9e7-a619-4589-8e11-e283ba20062e,Adam Wozniak
6e1dd091-9d43-4b8d-850f-5a415bf9cbd1,DevLiakos
6e1e2a2a-4a67-4348-bd72-3bc259945044,Aurora Game Studio
6e1e3c36-59a3-42de-987d-ffd6877e7fe7,Messy Bed Productions
6e205818-3e4e-4f42-99e4-4a06557af95a,Tantalus
6e23890a-f3ff-4ff3-bea3-ea076740ebac,Mareeta
6e2396c7-af6e-4b45-8590-17ac3cd532c2,CommSeed Corporation
6e23a029-41b4-4822-85ec-5b819ad3619b,TraxxGames
6e2601bf-5e64-4b64-8f3e-c16cb2fedb74,Ð¢Ð¾Ñ‚ Ð¡Ð°Ð¼Ñ‹Ð¹
6e26a2fb-2190-48a0-a212-dd8b8c133d14,Bryan Perfetto
6e278319-e922-48b0-88ff-a93ee5670c22,CircleÎ£
6e279eb3-9b7c-40c3-b5fe-c29c7e5ff1d5,Bevan McKechnie
6e2d00a2-eeb3-42b5-ad50-c235b7414ea5,Skarond
6e2d031e-190f-488b-9b20-bdcf0282305a,Ahmet Yusuf YatkÄ±n
6e2d0f61-02f6-450f-80df-bca4fe228fb0,Ventcrawl
6e2d1842-36be-49f7-9699-312d91629b52,Sylvain Tegroeg
6e2d3db5-6fca-43b6-b1d4-abb3162b07d8,Henri Osbourne
6e2e870d-cc3a-4f71-9c21-2f2be9c6272a,nostalgia
6e2ebed3-8e7e-41f0-b430-4e5bd726036b,Swyanå·¥ä½œå®¤
6e2f892e-941b-4dd1-b0b7-fdc182d2fcbf,Bandprice S.A.
6e2fb51d-4b0b-4df3-b125-56cd94aebbf9,teamB
6e320eab-beb8-48cd-96b3-98ccb742b1bc,Cappasity Inc.
6e3374fa-dcc3-4356-8324-946a9592ac70,Gabriel Li
6e36b787-2381-4bb7-925d-f3c58bc8f741,LY-GAME
6e377f09-a5b9-4fb4-980a-2f09485785ec,Bright Developers
6e378f26-ef2c-4a77-b738-e5f4f9774e9e,DeadEagle
6e384235-490e-41c1-b378-a14f6bb49087,MuleGaming
6e38fd4e-fdd4-42fb-a54c-e4eed5d217a1,Kalvis
6e3b87cc-ba41-4a05-92fd-f9e440537921,Joseph Lloyd
6e3c8f0c-cd80-41f8-82c0-763137a0ac70,RMAL
6e3cdb06-37b0-4b93-98c3-858007653c8c,chapliboy
6e3e9722-e418-4982-adbf-74e91e3ce73a,ShortRound Games
6e400feb-baa4-49d8-81a0-2fc952f9567b,Schism Worldwide
6e404e8c-f261-4ae8-8eb4-58a17fb604de,Wuhan ydyb Technology Studio
6e4364be-82a4-420a-adb4-e8e2c6d54902,Brandon Adams
6e43a5d7-3389-4d85-87fb-eadd2b0dd742,Princesseuh
6e44bc0d-d6e7-45cd-9a94-7e6eecf29da5,Samuel Chorvat
6e4506c2-a8d0-45c2-8eb4-0cf185d800e7,Yacht Party Games
6e451757-f6be-46cd-8305-1aa8e2c44b8c,Mr Gorilla Studios
6e4726cb-1c9d-4518-92ca-a37e34285e9b,Neuroticfly Games
6e483741-2477-4d0b-b970-7f446baec5fb,SOLOABLE GAMES
6e491b22-2e52-41f7-bf88-2b0abe70fc79,Buttergirl studio
6e499038-6ebe-4947-8baf-7d23f42d3aac,Cube World
6e4ac12d-e72e-4cab-ba41-edb321f821c2,HowDeerYou
6e4b80a6-2323-41ea-88d4-3ec6131f98fa,Teddy Baker
6e4bd323-1490-4cf8-8187-a8884fdde09a,RiceMaster
6e4c1cc9-f781-45b4-ae6a-0ded730508d5,YellowAfterlife
6e4c9c85-eb60-41f0-b2b2-43be2a732323,Dreamer Game
6e511c0d-2aa2-4db8-a313-1425b2bdae36,Llama Software
6e5174b6-32d9-491b-8a75-90dccc7be1ff,Wyatt Yeong
6e5189b5-d0f5-4c6f-9de0-02d62e596cc6,ç­�lavoratore
6e541b32-c44a-4fdc-bb2d-038cb9a798eb,TERARIN GAMES
6e5562a0-b9a2-43ab-9df9-654b14db4d94,Eendhoorn Games
6e580839-185e-4a9b-bcaf-3122db0b7d7f,ACEP Games
6e588739-31f6-4fb6-a6f3-38c4ab7799f0,BIFROST CLOUD PTE. LTD.
6e5a8127-0350-4700-8f9c-708069c8b5ff,mesetts
6e5c70e7-a7f8-4034-a27e-ec8617a501d6,Sohaile Salih
6e5d264d-1f7b-4873-9217-fe7ec4a83ae6,Huhudabeifeng
6e5da5fe-6d77-45a0-8974-c20f4a8e04b8,Joshua Sherrard
6e5e25f0-64c5-4e7a-931f-e75a56d30ff6,Babushka Entertainment
6e5e35f5-25df-4803-8bcf-1785e4be5788,Wasper Games
6e5e93b4-fd9e-4816-a3ed-2a790a6e9967,PeanutButter VR
6e5f7735-5015-4f77-9666-1934c5751ca9,Digital Vitamin
6e6198ee-f6c3-420d-a52c-0bcc30a9f0a9,"FeeltheSame, Inc."
6e61f7b7-a3a4-412a-9979-5cb3d9197ca1,Shuuko
6e629ff3-622c-4bf2-bde0-fcd653cef408,Andrea Guido
6e64fbda-d78e-4b7b-a485-d0869b46024c,Spellarena
6e654940-5be9-4574-859a-9931ffe1543a,Macrales Studio
6e6b8bb1-143b-4657-b058-676a52a27f8d,Velikan
6e6c72b6-3caa-4c98-9cd5-a2be2314b1e6,Wesley Barros
6e70fe0b-b33d-4bed-a9a7-248408421d61,"ZCat Systems, LLC"
6e728a8d-1e83-4bb2-a4fb-e31d64b5ca5a,Brent Arnold
6e73b3bd-d572-423c-9c3b-29e09169dca8,å€”å¼ºç‰›ç‰›
6e73de5b-412b-4797-909b-6d68ac7c47c4,Completely Fair Games LLC
6e77c5ea-977f-4b2b-817b-ef987deb9c03,Ahmet Akif KÃ¼sim
6e78180f-5192-46b5-ae4d-6ac031b156b5,Raycastly
6e784491-e374-4a38-a91b-d37c1a14c843,Bear Minimum Games
6e79c813-cc1c-4a1b-a02f-6a2cfe1fce77,Nikodem Åšwider
6e7a9caf-d7b9-4e1c-a62b-857409ef7a2e,RainDance LX
6e7b8fd7-497e-4e60-bcd0-5f2503da6a8e,Cold Brew Entertainment
6e7c1530-9ceb-4440-b5f2-d02e9c9dd4ca,Creative Cog Games
6e7cb63e-abd3-40de-a3f5-37cbd1866540,Andy Howard Games
6e7e78e9-2b02-4bd6-9340-e66ec1d104df,Biomacchia
6e7eb810-cd8d-40d9-ac90-e6adfe492a07,Ivory Tower
6e7f5659-9f95-403d-8d5a-4c70b203592a,Bauble
6e7f7367-6c39-4292-81ed-75976fd85dc3,BenStar
6e80f94f-c8a8-4132-8c95-063c69b7daca,Revistronic
6e823c89-b541-4412-92db-dec63b73923f,LSG Games
6e83a0b6-0dca-4b20-9656-13b4bd0521c5,DPADFTW
6e85a1b9-c368-4e04-a02a-82680907a112,FALCO Software
6e85f7d9-6117-4939-b567-63a8b830c999,Queen Birdface Productions
6e86e8fe-0b9a-48d4-8904-597f281d792d,Studio Asterism
6e8a5d66-47df-4698-968f-e1edbf4b3aa9,Fivang
6e8b2609-f1b1-4f7b-bb17-40b8b78f0c24,Intergalactic Education LLC
6e8cb5dd-ba24-4b3e-98d4-7b399abbd8e1,NStars games
6e8dcfb9-a028-438e-8f36-7f05f4dbd3f4,Calico Cafe
6e8dd398-aa83-4378-8e8f-828f5690b1c3,Crimson Cow
6e8ddf29-535c-4eba-af7c-2f3cd5466b10,Rmonak
6e8df128-87c9-44b9-9b57-a145ac27ce7b,Power Struggle Games
6e8ec2ee-98a6-43ee-82c7-affe85d2738d,Nick Marinello
6e8f36cf-16a9-429b-97ed-45b8efa06f60,Gunnevik
6e8fafda-f128-42fb-ae93-3dce2cf689c6,The Night Owls
6e902cd8-12e6-40ef-8b2e-ec5b8ac9eabb,LGK Games
6e90d2a8-3e04-4b00-ba04-b8f3cf2acd98,æ¢…æžœå­�Plumko
6e914b06-c599-46bf-aa88-f3ea1a1f5d6e,Ilya Zarembsky
6e91f66a-1735-4986-b0cd-dc14a5a74ffd,Trend Readaktions- und Verlagsgesellschaft mbH
6e9307cf-c4cc-414e-aead-ac0333be6eb5,Bucket of Games
6e930cdc-682b-462d-bc48-e0ffbe366088,Minotaur production
6e971c4e-1cbc-4d2f-ba9f-4ed7d378c523,First Place Games
6e97cc63-f0c7-4e52-a0d3-0c9d26559736,Blue Knight Games
6e9833bd-737e-403f-b7f4-9271d971900f,èžºæ¯�æ¸¸æˆ�
6e9885d4-3f4f-4deb-9604-24e926a77008,çžŒç�¡çœŸçš„çžŒç�¡
6e9a63e5-dbe2-4860-b68c-796a3897833f,Degica
6e9ab62a-610c-4fb6-9ec4-abebaca95c67,Emeryon games
6e9b449f-37c6-4cf5-b3ba-7a417beb3799,simplitec GmbH
6e9d0638-be2a-4d3e-ba93-e4577a457362,ARVI VR INC.
6e9e485d-943a-4381-9075-a941f6acf202,Ravernt
6e9eb83e-8266-48b7-a222-636794a05ddd,Box Production
6ea0a6e5-7004-4d39-a9d1-b1be9cc6721f,Geeky House
6ea1634c-96b0-475a-8eb9-3dc7c374de1c,Broken Dreams Studio
6ea324ac-6bbd-429a-8c2a-ffdec4cb8f7a,cGh ONE
6ea3acae-368f-4825-a0f6-b5d66a318bcc,Allyson de Souza Bacon
6ea583b6-9a4c-4c25-9653-471bb06a2a5e,seel35games
6ea5a9b7-424d-44cd-875f-2c974caa5d3b,Throwback Entertainment
6ea80196-9728-4637-b39e-33827b23a5a1,ES4 / Eternal Sphere 4
6eaa2466-c95a-41c7-af50-16151cdfb988,The Singleton Foundation
6eaafd9f-35c4-401f-bce6-0f79effd1088,Dangerous Derk Interactive
6eac0530-f97c-440a-8af4-e3685badc141,sprite
6eac27e6-1d50-4a3c-ae07-e12ecf4b5dfc,Retro Army Limited
6eadc35d-c129-4a9c-9aa0-570119a5b1c2,Tomer Caner
6eadcdd4-f13e-4d2a-8e2a-5a5b9e0d5da8,Kevin Fathi
6eae7158-0a43-422b-8f68-2043f2e9f32e,Gunpowder Games
6eb016b2-2431-4add-bd81-6ac23f42a8e6,Slakkedis Studio
6eb0a2a9-31c2-48fb-9c58-5d34297781d2,Imaginati Studios
6eb0ea7f-f609-4b25-ab2e-8c292ea35f5e,3000White
6eb1b813-b4d0-4817-8b8e-6814b9d46eb6,Petraller Studios
6eb9041c-de73-4baf-a193-e226cf0d8de6,Jim Dex Games
6eb948c4-c0e3-4b99-b49e-9371ac17a62b,Blue Phoenix Games
6ebb8399-1f8d-43cb-b276-6c783d5a8701,å¢¨æ˜Žæ£‹å¦™
6ebe497e-ec2a-4522-a537-110a07214bf1,Enis Berkay BASHAN
6ec1444e-c1d8-452b-8afe-50fbbcb37a3b,takunomi
6ec1e7bf-cbd0-4905-a803-1ee68bebb6fa,DeepDimensionGames
6ec2877c-3b84-4caa-8da2-777b64e467ca,Ryan Layfield
6ec37ddc-09b9-43ca-8bd9-d6def7bcb607,Yutopia Arts
6ec42f64-c764-4df2-b2ef-b9ee571a460f,Justin Admaja
6ec58c18-11a0-4ae8-afb2-ba3a148df78b,Zertuk
6ec6eee8-4060-4791-8858-67a9360b4bdb,Fluik Entertainment Inc
6ec74791-520d-4891-821c-b2090b48efd8,ViART Games
6ec852ce-a284-40d0-9845-ce9645ec7ecb,Rubber Duck Games
6eca4eb5-f22a-4ca2-b791-b10f6c2dae9e,June Studio
6ecbae16-4ce3-46b9-b2d4-bc4111e6fa81,Silentplaygames
6ecc2e86-1973-4a51-bb06-01fa56ba90c3,99Games Online Pvt. Ltd.
6ecdf720-5ad7-4e27-8c58-63bab10e7c48,Armadillo Studios
6ed0586a-6bd8-4314-98d8-f24d140153f9,Brickmade Productions
6ed0e212-bdc6-483a-963a-10fe433ee35e,å¤§è¿žé…·ç �æ˜Ÿæ•°å­—ç§‘æŠ€æœ‰é™�å…¬å�¸
6ed2cb07-2317-4928-b9ab-2196c6a25b59,Vincent Lade
6ed3a598-5102-4376-b4ef-1c59251024ed,Frankenstein Studio
6ed42445-03d2-4bad-ba10-c7b55368df42,Womack Games LLC
6ed44157-6689-4e03-9d05-878c4bcb3d4a,QMotion
6ed52b9f-224d-4192-a575-e560549410c8,Ashina Games
6ed60910-743a-4b46-b70f-c3780489fe15,Black desk
6ed6d570-ad72-4717-9352-e990364401f5,LaydMint Production
6ed9cde7-aeae-4e03-a55f-ced528d44b8d,Castle Roaches
6eda4f35-1f6c-4de7-bc0a-3bceb9259c1a,Potion Junkies
6edc7fc1-1aef-4b40-9f1c-64f9e5b386eb,Soul Soup
6ede739a-e444-4c5b-901a-999e6dff40d0,TGI Game Studio
6edf6dae-364a-4a6a-a55e-e2c63f99f1c4,Ruddy Garcia Heredia
6edf84da-1fc1-4bb9-b7ef-00f231a03b22,Bonsai Games
6ee1014e-e18d-49e1-a27c-8576e655b628,Jeremy Frantz
6ee2143d-61c0-49d0-b640-9909cf540ac4,Dreamseeker
6ee49c41-71ad-4778-8b71-33e55974fd46,Christian Waugh
6ee5971b-3376-4030-84e0-3c70bb7e2076,Bird Bath Games
6ee5ef21-3023-4c5f-beaf-757bfa87a0f0,RoBa FTS
6ee6cd71-1a65-4acb-b978-ad7dadeae70e,Digital Mosaik
6ee6fdb0-edb5-42c7-a55d-103a600383fd,Fischmell
6ee948cd-e846-4dd6-8959-fcf4d982d3ca,TeraHard
6ee95d93-7560-425a-917c-a90dcdbb038e,Limitcore.studio
6ee97a02-1959-4071-8243-9b505dd63547,"MWN TECH.,LTD"
6eec152a-5cc7-428e-8772-8bdeff9cedac,"LL studio, spol. s r.o."
6eec3d41-b5db-4fcc-a9c1-a2d0abe1b3c9,RSK Entertainment
6eec8617-a7e3-427f-aee3-c15e90435625,Bloober Team
6eeed289-934d-4afc-a34e-7e63c007a037,Pamir Khan
6eef4817-c135-4863-9ae9-3b66c284dd09,Amber Casper
6eef8e6a-ceb7-46dc-9442-c7e9345f9c01,Zhakia Powell
6ef1531f-341d-4da5-8fef-8aafcf5f09ab,Kayisoft
6ef1a61d-8142-4a27-a1ae-7469491eba5b,obece
6ef32b65-0d6e-407b-93ab-cd0e73826cd0,Tobe
6ef36c26-86c7-4c27-a23a-93e2c575e7d7,Mushroom Party
6ef435b5-1c71-46bb-8675-d65958690b20,Cublo
6ef86770-5bbc-4d08-8579-cf830195d012,Ivy Sly
6ef89bc4-1912-41b7-9653-4331517e6c08,Hero Studio
6ef90752-3c4a-4816-8253-a9e90f52248e,Willie Li
6ef94c65-3bb5-4d18-8dca-2b3f557a2eac,REANIMATO.RUS
6ef950af-2ed3-4305-a337-b60b70a050c4,Galdra Studios
6ef9bce8-c1a1-401d-b412-3960d3c626bf,TopArcadeApps
6efd3bcf-3a2d-4467-89b3-d097d5b34099,Amicable Animal
6f0228c5-67e7-436c-bbce-296b1a4d3780,Neve Braymok
6f022ef6-4622-4354-9a3a-ee8fccda2b6e,Viswanath Atlu
6f034644-822c-4349-af97-b483fd355534,Liquid Light Games
6f05185f-403f-44e9-801f-a187b57fc208,earrgames
6f0562e1-b1c7-436b-9039-0c047474a580,Sad Viscacha Studio
6f068dd2-bb76-410b-9edf-7a509fa1c34d,Semenov Iurii
6f06b3e9-e266-4f06-be24-8f4eb59a372b,Grumpy Pony Games
6f071055-c3b5-4b0f-acd3-7c91b21a562c,Ojala Games
6f07c746-305f-4113-9cef-0240305b2af5,Evidently Cube
6f07db4d-5f0c-4041-bb26-4eed931ac60f,WANG ZHENZHEN
6f09f80b-6706-48dc-a07a-bdff1b7ef028,Ray Yep Jr.
6f0a85df-2471-443c-ab91-afa9434c3c79,DarkDirtyDev.
6f0af85d-056e-4330-a2ef-26a714a26bbe,LydGameStudio
6f0b533e-e1bb-4300-95cf-b8ae85319a64,Fibrum Limited
6f0c4950-a14d-47f1-9b50-8ba492daa8ce,"OffWorld Laboratories, Protovate"
6f0d2f57-aae1-47c7-ae49-a7a7d661a308,AniYa Games Studio
6f0ea4c4-2d77-4a80-a921-5a527cedc519,Visual Saga
6f0eebf0-5d3b-42be-b9b5-7e4f07a44f8d,Logos Games
6f0f0efc-944a-4c52-a958-704d068d2fde,Quixel
6f0ffdc7-5b46-4db3-a1fe-a313e3253cf3,Spicy Tails
6f1045a3-a0c6-4ba8-8562-9ca56329432f,Juan Rosales
6f10b070-68b5-46e4-83c8-7784fb4c8eca,Ryan (Gray) Nobles
6f13b9ad-2cb1-4d73-a389-28fe28c472ca,è‹±é›„è¿œå¾�ï¼Œæ¿€æˆ˜ä¼ å¥‡ç«žæŠ€ï¼�
6f14385f-6855-41d0-9086-b3b70b766044,Hydra Interactive
6f15f914-f39f-44b9-a0da-a1de98a684d0,Art of Imperfect Games
6f165dd9-3fb2-425f-a28a-a8a993f5bb76,Zarina Mamajonova G'ulomjon Qizi
6f17372b-4dc3-4a7c-bff4-9030bca984a2,Matryoshka
6f17b04b-101b-42fd-8b1e-810b8da4fe40,è�Œå°�åœˆæ¸¸æˆ�å·¥ä½œå®¤
6f17fefa-0d9d-4e03-9185-26c4057ff164,TRI-SYM
6f18b2c6-319b-4f55-9391-b4d3f72a951a,I-Exist
6f19d944-1824-4d1e-a58f-eb576416d98c,Galen Games
6f1a4ce0-8a1a-4172-9e4e-0bd7704794c9,reflektsoft
6f1b46ba-a814-4a49-a0dd-8f279ad36e70,WalkBoy Studio
6f1b589b-0508-4d3c-9e45-fae33d1ecf24,Team B
6f1c722a-5096-45a7-ae10-5c3b64c44fe7,Vander
6f1cadfd-4085-4ab8-a9fa-a1a2750299e2,å¤§å�‰åˆ©åˆ¶ä½œç»„
6f1cb0df-8b13-49c8-aa76-a787c56b914e,Quail Island Software Limited
6f1ea76f-d54b-44ff-9313-939eb34a04b0,Party Entertainment
6f202643-c8a6-4e37-b950-936bd93f919f,Kostrum Games
6f204ff8-ddfb-4e65-a765-c898558b3060,Terribilis Studio
6f227f25-9f71-4119-b681-5dd9829daa08,Never Don't Play
6f22a181-5927-405f-ba0e-c4dca104b17b,Hot Hell Games â�¤ï¸�â€�ðŸ”¥
6f23dcf5-cdee-4132-9c41-ea30ddb7aacb,Jonathon Baroi
6f241697-c9c1-476d-88f2-6b318e5657d5,Icarus
6f242150-b48e-488e-99d0-d9ae49dbf4c0,Lichanos
6f2444a8-2572-476c-aa23-a30da50e91be,One of many
6f26f527-6398-4655-8c56-d4c41807a6c9,å¹»æƒ³å·¥æˆ¿
6f284a1e-ab7b-4ddd-b4a5-0b7969079ebc,JamBit
6f290bba-0f0c-430c-9819-7a8eb97c244e,"Hangzhou Yongman Network Technology Co., Ltd."
6f29a2a0-dc0c-4d4f-a4c9-62c78c8bb708,Overimagined Games
6f29ed85-2f8b-4fa3-be2a-6bef6d5c18d8,BeiJingShiJiHe_VAMD
6f2a3fc8-30f4-44b3-94c4-df6cdbc61c6d,Resident Egg Studios
6f2b40e3-e07a-4279-9b2a-fdaf992df93f,ViVa Games
6f2fc323-af04-4e37-b06f-df2070ae6624,Hanuli
